rep	prior_id	scenario_id	prior_label	design_prior_type	prior_family	omega_D	profile	component	component_id	H_D	true_delta_rmst_lookup	true_delta_rmst_rep	true_delta_med_rep	N_planned	K1	K2	n_interim	n_final	events_interim	events_final	censor_rate_interim	censor_rate_final	calendar_cutoff_interim	calendar_cutoff_final	tau	delta_star	a0_gp	grid_width_gp	B0_median_pfs	chains	parallel_chains	iter_warmup	iter_sampling	thin	adapt_delta	max_treedepth	n_saved_draws	cmdstan_seed	Pi1	Pi2_cf	post_mean_1	post_q025_1	post_q500_1	post_q975_1	post_width_1	post_mean_2	post_q025_2	post_q500_2	post_q975_2	post_width_2	Pi_beneficial_med_1	post_mean_med_1	post_q025_med_1	post_q500_med_1	post_q975_med_1	post_width_med_1	na_rate_med_1	Pi_beneficial_med_2	post_mean_med_2	post_q025_med_2	post_q500_med_2	post_q975_med_2	post_width_med_2	na_rate_med_2	cover_lookup_1	bias_lookup_1	sqerr_lookup_1	cover_lookup_2	bias_lookup_2	sqerr_lookup_2	cover_rep_1	bias_rep_1	sqerr_rep_1	cover_rep_2	bias_rep_2	sqerr_rep_2	cover_med_rep_1	bias_med_rep_1	sqerr_med_rep_1	cover_med_rep_2	bias_med_rep_2	sqerr_med_rep_2	max_Rhat_1	min_ESS_1	n_divergent_1	max_Rhat_2	min_ESS_2	n_divergent_2	post_eta_PH_trt_mean_1	post_eta_PH_trt_q025_1	post_eta_PH_trt_q500_1	post_eta_PH_trt_q975_1	post_eta_PH_trt_mean_2	post_eta_PH_trt_q025_2	post_eta_PH_trt_q500_2	post_eta_PH_trt_q975_2
1	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.10987674898573	4.07419460060957	700	252	420	700	700	252	489	0.64	0.301428571428571	6.54282521737609	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101000	0.7536	1	1.84919680708484	-3.52845744896016	1.91145843583549	6.96185309561592	10.4903105445761	2.9061474860977	1.62733244725596	2.91642959330753	4.17702057583382	2.54968812857786	0.681689834926151	2.63481618258622	-8.63375720011809	2.46985312567885	13.2653766768374	21.8991338769555	0.0792	1	6.43038433380828	3.459328602303	6.48681716068911	9.18178098295195	5.72245238064895	0	NA	NA	NA	NA	NA	NA	1	-0.260679941900896	0.0679540321094547	1	0.796270737111965	0.634047086780833	1	-1.43937841802336	2.07181023027142	1	2.35618973319871	5.551630058831	1.00181452320811	4426.70247594871	0	1.00122314854203	11364.4141093996	0	NA	NA	NA	NA	NA	NA	NA	NA
2	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.78508364053477	3.22124396956749	700	252	420	700	700	252	473	0.64	0.324285714285714	6.71288551499747	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101001	0.5857	0.999	0.569330502375842	-4.78484533030802	0.572077752864468	5.87234456358591	10.6571898938939	2.0660154005075	0.738754514059649	2.06516366820491	3.38592143180899	2.64716691774934	0.560310445187022	0.738001192184592	-10.7109148458325	0.736679038260389	11.9142815989834	22.6251964448159	0.0723	0.9979	5.0246607915526	1.34180890696759	4.69479155236223	9.18614134446942	7.84433243750184	0	NA	NA	NA	NA	NA	NA	1	-1.21575313815893	1.47805569294328	1	0.280931759972727	0.0789226537613738	1	-2.48324277738289	6.16649469142431	1	1.80341682198512	3.2523122338189	1.00172083379428	4192.97026761678	0	1.00176299246115	14046.9986566875	0	NA	NA	NA	NA	NA	NA	NA	NA
3	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.70973473646786	6.49472299414657	700	252	420	700	700	252	459	0.64	0.344285714285714	7.55750544651231	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101002	0.794	1	2.02778234362572	-2.97353567627654	2.07453251916634	6.76419953946498	9.73773521574152	2.74446860434552	1.43662635493362	2.7513754246711	4.06740446623735	2.63077811130374	0.729693443723428	3.03241494682328	-7.36332639536342	2.85240839312206	12.8931453358425	20.256471731206	0.1062	0.999899889878867	6.64623882560398	2.96980069371803	6.74942084449624	10.094551893266	7.12475119954797	0.0011	NA	NA	NA	NA	NA	NA	1	-0.681952392842143	0.465059066103124	1	0.0347338678776574	0.00120644157774256	1	-3.46230804732329	11.9875770145596	1	0.151515831457407	0.0229570471822293	1.00090357569787	4502.61355050478	0	1.00160941613967	6876.71166970005	0	NA	NA	NA	NA	NA	NA	NA	NA
4	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.7847117990587	3.3041141680111	700	252	420	700	700	252	495	0.64	0.292857142857143	6.48977546177175	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101003	0.6551	0.9964	1.05681767172115	-4.30930653221382	1.10071231491844	6.38613524789072	10.6954417801045	1.84348075622072	0.535152529294661	1.84965470002537	3.12951939878737	2.59436686949271	0.615227003127359	1.51975488305113	-10.0537440412149	1.47308435388486	12.3921750468901	22.445919088105	0.0727	0.9626	2.66397422484212	-0.24587119797497	2.52817531562448	6.43184183716201	6.67771303513698	0	NA	NA	NA	NA	NA	NA	1	-0.727894127337549	0.529829860612492	1	0.0587689571620225	0.00345379032591163	1	-1.78435928495997	3.18393805782286	1	-0.640139943168976	0.40977914684038	1.00135826977822	4526.57331948495	0	1.00135504550277	15816.7923261584	0	NA	NA	NA	NA	NA	NA	NA	NA
5	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.98253376846758	3.75191878460972	700	252	420	700	700	252	460	0.64	0.342857142857143	8.4379385680293	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101004	0.7722	1	1.80695941551967	-2.9093634688788	1.8569125263139	6.35734157209003	9.26670504096883	2.66923112472178	1.38181580457259	2.6764559462551	3.93704198375263	2.55522617918004	0.675654152445961	2.25464486822104	-7.8983238648788	2.14570535377021	11.8482020211021	19.7465258859809	0.121	1	5.62162219179163	2.48877477262974	5.62828471219243	8.73615910709037	6.24738433446063	0	NA	NA	NA	NA	NA	NA	1	-0.175574352947909	0.0308263534130771	1	0.686697356254194	0.471553259086499	1	-1.49727391638868	2.2418291806979	1	1.86970340718191	3.49579083082765	1.00125600397926	4315.82090421123	0	1.00154032452696	7037.82462651743	0	NA	NA	NA	NA	NA	NA	NA	NA
6	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.52312275769696	5.189211800954	700	252	420	700	700	252	486	0.64	0.305714285714286	7.38060827019509	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101005	0.6396	0.9628	0.88730428606195	-4.14075499272326	0.927809450213315	5.70835927315439	9.84911426587765	1.16205754130914	-0.129319316353957	1.16462004785879	2.4446777099861	2.57399702634005	0.595557963163597	1.24393171078316	-9.78297649065508	1.13297423877197	11.667236281341	21.4502127719961	0.077	0.9021	1.9356126903706	-0.985822527620925	1.88492507921012	5.15256982308458	6.1383923507055	0	NA	NA	NA	NA	NA	NA	1	-1.63581847163501	2.67590207214231	0	-1.36106521638783	1.85249852326085	1	-3.94528009017084	15.5652349898984	0	-3.25359911058341	10.5859071723891	1.00134519555084	4397.80753300256	0	1.00167926784073	13283.0333880118	0	NA	NA	NA	NA	NA	NA	NA	NA
7	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.26261897787072	4.2942752459466	700	252	420	700	700	252	473	0.64	0.324285714285714	6.44839612198581	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101006	0.6459	0.9828	0.966608295698988	-4.35820548056817	1.00332122990201	6.1248521700243	10.4830576505925	1.43418094335788	0.121739171251559	1.43996562794364	2.7107839566355	2.58904478538394	0.627981602310408	1.62076019670148	-9.49144359050945	1.53393027442129	12.4395226144001	21.9309662049096	0.0651	0.9477	3.55154174477501	-0.603150797984789	3.16120333009376	9.06226125699955	9.66541205498434	0	NA	NA	NA	NA	NA	NA	1	-1.29601068217173	1.67964368830323	1	-0.828438034512833	0.686309577027486	1	-2.67351504924512	7.14768271854016	1	-0.742733501171589	0.551653053762607	1.00194914934995	4544.61088322511	0	1.00228245347812	10458.1721401573	0	NA	NA	NA	NA	NA	NA	NA	NA
8	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.45524234916328	4.69099150234626	700	252	420	700	700	252	467	0.64	0.332857142857143	7.10425989745699	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101007	0.5019	0.9963	0.0122557104915564	-4.86040302304955	0.0115438744612861	4.97787126947229	9.83827429252184	1.81610464234541	0.490101675430689	1.8182398137795	3.13401971618331	2.64391804075262	0.470165271517493	-0.421438879188745	-11.2798930784142	-0.339028718918739	10.5485598858369	21.828452964251	0.0682	0.966476533573501	3.60229013358576	-0.220345369954098	3.26719840912185	9.56674352265734	9.78708889261143	7e-04	NA	NA	NA	NA	NA	NA	1	-2.44298663867172	5.96818371672855	1	-0.639137706817864	0.408497008276398	1	-5.11243038153501	26.1369444060422	1	-1.0887013687605	1.18527067034099	1.00139135076503	4465.02147048711	0	1.0014159001368	12072.1428525408	0	NA	NA	NA	NA	NA	NA	NA	NA
9	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.11095567575167	4.39753089330581	700	252	420	700	700	252	462	0.64	0.34	7.37237937020004	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101008	0.6532	0.9976	0.993954001963243	-3.96440767227557	1.01949533821161	5.86090245130804	9.82531012358361	1.88597273062903	0.585674651927134	1.8772811561084	3.18390561078402	2.59823095885689	0.590393595730487	1.25061199755218	-9.65126311693454	1.1858528098919	11.7271240199027	21.3783871368372	0.1006	0.9947	4.57836137842754	0.99676093234987	4.52172778804681	8.18264448162521	7.18588354927534	0	NA	NA	NA	NA	NA	NA	1	-1.11700167378843	1.24769273924615	1	-0.224982945122638	0.0506173255960558	1	-3.14691889575363	9.90309853645125	1	0.180830485121732	0.0326996643493611	1.00180506893941	4465.55325620518	0	1.00121946188874	10215.5970878335	0	NA	NA	NA	NA	NA	NA	NA	NA
10	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.27673898266767	4.45884308325076	700	252	420	700	700	252	481	0.64	0.312857142857143	7.05251172705016	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101009	0.5738	0.9822	0.481766922774179	-4.29584356415592	0.472834446318227	5.23523655180823	9.53108011596415	1.38316588819584	0.0967704838487384	1.38057199362827	2.68660192919876	2.58983144535003	0.554280946918344	0.658867650872947	-10.308637703561	0.473199705351204	11.6376768434228	21.9463145469838	0.0411	0.8741	2.01467000315375	-1.46212603119316	2.13913845769966	5.15196021752596	6.61408624871912	0	NA	NA	NA	NA	NA	NA	1	-1.79497205989349	3.22192469579829	1	-0.893573094471838	0.798472875163976	1	-3.79997543237781	14.4398132866749	1	-2.444173080097	5.97398204547088	1.00133726066088	4719.07927543756	0	1.00143433528258	10604.18681122	0	NA	NA	NA	NA	NA	NA	NA	NA
