rep	prior_id	scenario_id	prior_label	design_prior_type	prior_family	omega_D	profile	component	component_id	H_D	true_delta_rmst_lookup	true_delta_rmst_rep	true_delta_med_rep	N_planned	K1	K2	n_interim	n_final	events_interim	events_final	censor_rate_interim	censor_rate_final	calendar_cutoff_interim	calendar_cutoff_final	tau	delta_star	a0_gp	grid_width_gp	B0_median_pfs	chains	parallel_chains	iter_warmup	iter_sampling	thin	adapt_delta	max_treedepth	n_saved_draws	cmdstan_seed	Pi1	Pi2_cf	post_mean_1	post_q025_1	post_q500_1	post_q975_1	post_width_1	post_mean_2	post_q025_2	post_q500_2	post_q975_2	post_width_2	Pi_beneficial_med_1	post_mean_med_1	post_q025_med_1	post_q500_med_1	post_q975_med_1	post_width_med_1	na_rate_med_1	Pi_beneficial_med_2	post_mean_med_2	post_q025_med_2	post_q500_med_2	post_q975_med_2	post_width_med_2	na_rate_med_2	cover_lookup_1	bias_lookup_1	sqerr_lookup_1	cover_lookup_2	bias_lookup_2	sqerr_lookup_2	cover_rep_1	bias_rep_1	sqerr_rep_1	cover_rep_2	bias_rep_2	sqerr_rep_2	cover_med_rep_1	bias_med_rep_1	sqerr_med_rep_1	cover_med_rep_2	bias_med_rep_2	sqerr_med_rep_2	max_Rhat_1	min_ESS_1	n_divergent_1	max_Rhat_2	min_ESS_2	n_divergent_2	post_eta_PH_trt_mean_1	post_eta_PH_trt_q025_1	post_eta_PH_trt_q500_1	post_eta_PH_trt_q975_1	post_eta_PH_trt_mean_2	post_eta_PH_trt_q025_2	post_eta_PH_trt_q500_2	post_eta_PH_trt_q975_2
1	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	1.85106788220893	3.57988089402175	1000	360	600	1000	1000	360	732	0.64	0.268	6.91860217596727	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101000	0.663	0.9891	1.15625544115981	-4.14663491886934	1.18177853463239	6.49423798533996	10.6408729042093	1.28163297875228	0.19051073227381	1.27935316359146	2.35422727704966	2.16371654477585	0.592946283233858	1.32364473245577	-10.1349057739036	1.23873568887512	12.5122295918567	22.6471353657603	0.0785	0.9686	2.23767156943223	-0.12950016179748	2.2426341533494	4.52219897196139	4.65169913375887	0	NA	NA	NA	NA	NA	NA	1	-0.694812441049125	0.482764328236644	1	-0.569434903456649	0.324256109274683	1	-2.25623616156598	5.09060161675797	1	-1.34220932458952	1.80152587101506	1.00169244432898	3921.58723718561	0	1.00212448556134	11086.6828905639	0	NA	NA	NA	NA	NA	NA	NA	NA
2	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.24614225572074	4.07262712414519	1000	360	600	1000	1000	360	708	0.64	0.292	7.17635380692549	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101001	0.6903	0.9999	1.26481100869852	-3.69580850241655	1.32286038329655	5.98991482223074	9.68572332464728	1.84426215005538	0.764824504461046	1.84387812101516	2.90771799908042	2.14289349461937	0.625914765389582	1.66163270721078	-9.15576078054436	1.54295177325359	12.0595535648768	21.2153143454211	0.0708	0.9922	3.42613637599975	0.607752245514555	3.48776508074521	5.92992596044487	5.32217371493032	0	NA	NA	NA	NA	NA	NA	1	-0.981331247022215	0.963011016382175	1	-0.401880105665358	0.1615076193296	1	-2.41099441693441	5.81289407848887	1	-0.646490748145439	0.41795028743765	1.00124985568645	4921.59336339044	0	1.00260591141126	11117.4114595104	0	NA	NA	NA	NA	NA	NA	NA	NA
3	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.43076077676206	4.97109183101975	1000	360	600	1000	1000	360	681	0.64	0.319	7.38216806358201	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101002	0.7469	1	1.69527795492889	-3.52652569468188	1.77460680908812	6.55728687440165	10.0838125690835	2.24745390074532	1.15868932086344	2.25348765235817	3.31297105831329	2.15428173744985	0.65583913379737	2.06206257249256	-8.52680563739404	1.9421904785158	12.0794247837885	20.6062304211825	0.0949	0.9994	4.30163265633769	2.01759398763839	4.25852099017749	6.82046820866317	4.80287422102477	0	NA	NA	NA	NA	NA	NA	1	-0.735482821833167	0.540934981211678	1	-0.183306876016736	0.0336014107950149	1	-2.90902925852719	8.46245122696727	1	-0.669459174682058	0.448175586565982	1.00141183039679	4373.37981120657	0	1.00177032541669	14974.9602068474	0	NA	NA	NA	NA	NA	NA	NA	NA
5	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.29755430726665	4.4335286534512	1000	360	600	1000	1000	360	683	0.64	0.317	7.62764149474414	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101004	0.7324	0.9997	1.6094259253248	-3.59414198818088	1.66471016774886	6.55595529449878	10.1500972826797	1.91240836264953	0.83048965774483	1.91692184918674	2.98070928529546	2.15021962755063	0.650365125027661	1.98628727679105	-8.84998943401513	1.93611471610583	12.2606489989993	21.1106384330144	0.0962	0.9987	3.68577681536468	1.23522678528959	3.60132585506657	6.44100287797809	5.2057760926885	0	NA	NA	NA	NA	NA	NA	1	-0.688128381941854	0.473520670033914	1	-0.385145944617128	0.14833739865502	1	-2.44724137666015	5.98899035563748	1	-0.747751838086524	0.559132811361776	1.00200680628682	4286.69466575967	0	1.00232264371983	11382.2253563836	0	NA	NA	NA	NA	NA	NA	NA	NA
4	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.04763072061755	3.84845572770371	1000	360	600	1000	1000	360	724	0.64	0.276	6.97497219817861	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101003	0.6599	0.9995	1.12676508845655	-4.15805828825204	1.12640401807229	6.41374140939276	10.5717996976448	1.79020989196044	0.69426965410647	1.78676463614214	2.87195890398941	2.17768924988294	0.59351103342801	1.38943709587856	-9.84055161612737	1.27596750392444	12.5654250960884	22.4059767122157	0.0846	0.995	2.86369747951997	0.581273320958593	2.81474516670344	5.30992461323707	4.72865129227848	0	NA	NA	NA	NA	NA	NA	1	-0.920865632161	0.847993512495279	1	-0.257420828657106	0.0662654830265113	1	-2.45901863182515	6.04677263166324	1	-0.984758248183748	0.969748807365925	1.00173206771269	4157.05014179035	0	1.00143665544187	12251.2017724261	0	NA	NA	NA	NA	NA	NA	NA	NA
6	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.25278029845068	4.43684841207271	1000	360	600	1000	1000	360	694	0.64	0.306	6.83795398597368	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101005	0.6233	0.9935	0.847191155714756	-4.45004916547572	0.863394733137166	5.98536362932343	10.4354127947992	1.42806293766507	0.323458345196093	1.42707615458676	2.49587666361827	2.17241831842218	0.561186917912064	0.915675113434717	-10.4152463875569	0.807635769044171	12.3136531831993	22.7288995707562	0.0766	0.9757	2.80925804793957	0.0114530296226844	2.81939163278542	5.52536619181405	5.51391316219136	0	NA	NA	NA	NA	NA	NA	1	-1.40558914273593	1.97568083817712	1	-0.824717360785615	0.680158725181191	1	-3.52117329863799	12.3986613990412	1	-1.62759036413314	2.64905039341904	1.00134091527872	4447.86736213797	0	1.00119927696514	10629.4702467238	0	NA	NA	NA	NA	NA	NA	NA	NA
7	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.3985844070993	4.37570652995322	1000	360	600	1000	1000	360	702	0.64	0.298	7.56329033740063	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101006	0.6898	1	1.21742655081849	-3.77506047781876	1.25577066925531	6.17859119237476	9.95365167019351	2.01370792569017	0.952522330428021	2.01925911308663	3.06165084790778	2.10912851747976	0.609682804674457	1.47882099852438	-9.39254543307621	1.45230016032587	11.9766125013848	21.369157934461	0.1015	0.9991	3.76628667444594	1.46155194507072	3.78306419861646	5.98178495334237	4.52023300827165	0	NA	NA	NA	NA	NA	NA	1	-1.18115785628081	1.39513388145387	1	-0.384876481409133	0.148129905941875	1	-2.89688553142884	8.39194578220174	1	-0.60941985550728	0.371392560286514	1.0013287395575	4679.70834425165	0	1.0019192804759	9824.0180763513	0	NA	NA	NA	NA	NA	NA	NA	NA
8	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.13291402759544	4.36088747630429	1000	360	600	1000	1000	360	718	0.64	0.282	6.84431143614486	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101007	0.7036	1	1.48028123442943	-3.91823298246678	1.49199187716536	6.75458958377697	10.6728225662438	2.84538709916048	1.76237946138047	2.84490495768689	3.91946127120602	2.15708180982555	0.622112753147236	1.7719942444326	-9.49718835911151	1.6373089076174	12.8896949895062	22.3868833486177	0.0865	1	5.59192338056624	2.88558496561749	5.30979369664979	9.05971369489536	6.17412872927787	0	NA	NA	NA	NA	NA	NA	1	-0.65263279316601	0.425929562715668	1	0.712473071565036	0.507617877705317	1	-2.58889323187169	6.70236816603104	1	1.23103590426195	1.51544939758204	1.00264901068932	3948.99582206183	0	1.00183978353117	11623.3883260549	0	NA	NA	NA	NA	NA	NA	NA	NA
9	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	1.44762380627498	2.94044981536696	1000	360	600	1000	1000	360	721	0.64	0.279	6.28155410170575	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101008	0.665	0.9988	1.09219173666576	-4.12839189707378	1.15388093647105	6.04478271521983	10.1731746122936	1.73990850038079	0.630567307688358	1.74720056967202	2.83368820746057	2.20312089977221	0.638005704024506	1.78252555993587	-9.12258762722677	1.61743418804277	12.2709364671652	21.3935240943919	0.0533	0.999	3.68978304053058	1.38522038447808	3.77113607671421	5.6244870778456	4.23926669336752	0	NA	NA	NA	NA	NA	NA	1	-0.355432069609223	0.126331956106696	1	0.292284694105806	0.0854303424085245	1	-1.15792425543109	1.34078858131565	1	0.749333225163619	0.561500282334111	1.00149694740316	4698.84023768426	0	1.00172846135753	15127.5947222093	0	NA	NA	NA	NA	NA	NA	NA	NA
10	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	constant	benefit	1	1	NA	2.24745945878968	4.51785621243846	1000	360	600	1000	1000	360	691	0.64	0.309	7.20955407234894	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101009	0.7321	1	1.52989089471972	-3.34839342915489	1.57749573568911	6.18938211236501	9.5377755415199	2.23136148862005	1.17291677252553	2.22892358070698	3.2831481788395	2.11023140631397	0.695446226719776	2.44946603285411	-7.82365514912754	2.26850099825923	12.5565144649192	20.3801696140468	0.0711	0.9991	4.42453774208605	1.56267474855809	4.40568030572968	7.16344314785233	5.60076839929424	0	NA	NA	NA	NA	NA	NA	1	-0.71756856406996	0.514904644141424	1	-0.0160979701696373	0.000259144643582533	1	-2.06839017958435	4.27823793500097	1	-0.0933184703524015	0.00870833690891203	1.00181004976256	4056.1134273578	0	1.00175340851294	10166.694027422	0	NA	NA	NA	NA	NA	NA	NA	NA
