rep	prior_id	scenario_id	prior_label	design_prior_type	prior_family	omega_D	profile	component	component_id	H_D	true_delta_rmst_lookup	true_delta_rmst_rep	true_delta_med_rep	N_planned	K1	K2	n_interim	n_final	events_interim	events_final	censor_rate_interim	censor_rate_final	calendar_cutoff_interim	calendar_cutoff_final	tau	delta_star	a0_gp	grid_width_gp	B0_median_pfs	chains	parallel_chains	iter_warmup	iter_sampling	thin	adapt_delta	max_treedepth	n_saved_draws	cmdstan_seed	Pi1	Pi2_cf	post_mean_1	post_q025_1	post_q500_1	post_q975_1	post_width_1	post_mean_2	post_q025_2	post_q500_2	post_q975_2	post_width_2	Pi_beneficial_med_1	post_mean_med_1	post_q025_med_1	post_q500_med_1	post_q975_med_1	post_width_med_1	na_rate_med_1	Pi_beneficial_med_2	post_mean_med_2	post_q025_med_2	post_q500_med_2	post_q975_med_2	post_width_med_2	na_rate_med_2	cover_lookup_1	bias_lookup_1	sqerr_lookup_1	cover_lookup_2	bias_lookup_2	sqerr_lookup_2	cover_rep_1	bias_rep_1	sqerr_rep_1	cover_rep_2	bias_rep_2	sqerr_rep_2	cover_med_rep_1	bias_med_rep_1	sqerr_med_rep_1	cover_med_rep_2	bias_med_rep_2	sqerr_med_rep_2	max_Rhat_1	min_ESS_1	n_divergent_1	max_Rhat_2	min_ESS_2	n_divergent_2	post_eta_PH_trt_mean_1	post_eta_PH_trt_q025_1	post_eta_PH_trt_q500_1	post_eta_PH_trt_q975_1	post_eta_PH_trt_mean_2	post_eta_PH_trt_q025_2	post_eta_PH_trt_q500_2	post_eta_PH_trt_q975_2
1	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.8590003095072	3.46089269009435	1000	360	600	1000	1000	360	701	0.64	0.299	6.83561194445702	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101000	0.842	0.9999	0.699386193674263	-0.665167666144425	0.677443412900439	2.112119215964	2.77728688210842	1.94242298354027	0.896282632633349	1.94539542919208	2.97401278138021	2.07773014874686	0.839264721598803	0.953482760250648	-0.524548133866587	0.214422832886333	7.15745169009867	7.68199982396526	0.0643	0.9999	4.44349621044083	1.97204021949651	4.36466190379314	7.33875400712729	5.36671378763078	0	NA	NA	NA	NA	NA	NA	1	-1.15961411583294	1.34470489763901	1	0.0834226740330699	0.00695934254282784	1	-2.5074099298437	6.28710455627878	1	0.982603520346486	0.965509678197307	1.00138728129431	4178.34496769219	0	1.00165337501544	9690.82517273543	0	0.105413851526742	-0.10220619275	0.103123865	0.3137143165	0.27485490297119	0.12650817575	0.274817205	0.422025759
2	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.60040999249706	3.11700494624651	1000	360	600	1000	1000	360	698	0.64	0.302	6.20344724948549	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101001	0.5656	0.9958	0.125012332275758	-1.27355579658354	0.125816939353837	1.50869989830574	2.78225569488927	1.38234327551892	0.325113751918866	1.38256265500374	2.46486866767543	2.13975491575656	0.563358463286172	0.267329447703191	-3.46888212023314	0.0367373804629558	5.72594328471981	9.19482540495294	0.0317	0.9958	2.70544853739109	0.611238780504233	2.65142539389335	5.10628437225461	4.49504559175037	0	NA	NA	NA	NA	NA	NA	0	-1.4753976602213	2.17679825578649	1	-0.218066716978138	0.0475530930536235	1	-2.84967549854332	8.12065044699809	1	-0.411556408855422	0.169378677669971	1.00163014106217	4172.09288639544	0	1.00191013881388	10862.8356235098	0	0.0180062901896138	-0.19159803725	0.0191923675	0.22204091525	0.192368778343143	0.045052498725	0.192319785	0.34345577475
3	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.1519561551016	4.38944865832761	1000	360	600	1000	1000	360	690	0.64	0.31	7.39891490471358	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101002	0.9997	1	2.51508713037053	1.11579979828715	2.52091841730198	3.90525924224807	2.78945944396091	3.05624972581311	2.05221023618157	3.0599029616698	4.08190993100408	2.02969969482251	0.999640330895576	3.67121795982538	0.193102684939277	2.65517292435133	11.9830121182024	11.7899094332631	0.1659	1	5.91418327166696	3.64829035305239	5.85953638109424	8.38794565291523	4.73965529986284	0	NA	NA	NA	NA	NA	NA	1	0.363130975268922	0.131864105199758	1	0.904293570711504	0.817746862030162	1	-0.718230698502231	0.515855336271002	1	1.52473461333935	2.32481564111508	1.00139468066435	4240.06509286578	0	1.00268081995563	11800.7525363892	0	0.38555802245597	0.173425902	0.387070895	0.59519547225	0.444396245782	0.29733611225	0.4444405	0.59643025375
5	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.66413943802437	3.28391488163448	1000	360	600	1000	1000	360	681	0.64	0.319	6.86352818971936	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101004	0.9918	1	1.75477696171999	0.32449288219614	1.74591279487738	3.20470338796909	2.88021050577295	2.94635031187337	1.89769012978875	2.94925356093386	3.98690645574336	2.08921632595461	0.991174170483745	2.54141082155315	0.0660650259322995	0.956354347902288	10.7233761187661	10.6573110928338	0.1049	1	6.1613468989051	3.74480767678111	6.13559579401278	8.646950484889	4.90214280810789	0	NA	NA	NA	NA	NA	NA	1	0.0906375236956192	0.00821516070167393	0	1.28221087384899	1.6440647250166	1	-0.742504060081328	0.551312279237256	0	2.87743201727062	8.27961501401408	1.00112570464681	4429.1683886884	0	1.00210690838665	11046.5571230769	0	0.263456779807525	0.0499905792	0.262739775	0.47757472975	0.42153466923	0.26915949	0.42166779	0.57486137025
4	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.59824800359731	2.59743012269836	1000	360	600	1000	1000	360	681	0.64	0.319	7.11996117879506	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101003	0.8092	1	0.596210368253599	-0.760924684259668	0.589424118184383	1.95626640450144	2.71719108876111	2.02724577371954	0.976585848338063	2.02763136243918	3.08705245262228	2.11046660428422	0.805733846812152	0.857583789088714	-1.27305529243209	0.196739187466878	7.00388187597601	8.2769371684081	0.0652	1	4.52326436656186	2.07490352484302	4.43042546910283	7.55859046952947	5.48368694468645	0	NA	NA	NA	NA	NA	NA	1	-1.00203763534371	1.00407942264522	1	0.428997770122225	0.184039086769841	1	-1.73984633360964	3.02706526457492	1	1.9258342438635	3.7088375348373	1.00107869138109	4174.50916408918	0	1.00090518232692	9838.33495993189	0	0.0902880345067865	-0.1179678145	0.0900828745	0.2957210195	0.29035174065932	0.138997196	0.29032555	0.44454156775
6	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.15639355586862	4.20989166753548	1000	360	600	1000	1000	360	695	0.64	0.305	7.57554414060308	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101005	0.9941	1	1.69593536327138	0.385377930777085	1.68417305272565	3.05164833801546	2.66627040723838	2.64066162623961	1.64853385050767	2.6408396245748	3.6484911973135	1.99995734680583	0.993646471522578	2.44458246785951	0.0785617494691047	0.919790111007749	10.1704008753775	10.0918391259084	0.1186	1	5.01225470585993	2.83293239948845	4.99314483600331	7.39984949161471	4.56691709212626	0	NA	NA	NA	NA	NA	NA	1	-0.460458192597236	0.212021747129913	1	0.484268070370992	0.234515563980844	1	-1.76530919967597	3.11631657046062	1	0.802363038324454	0.64378644526925	1.00193182433318	3935.27034440796	0	1.00128430944942	9145.50676747826	0	0.261423291396418	0.05968234885	0.26039983	0.46809745175	0.3802193505306	0.23684032025	0.37993411	0.52734805925
7	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.00865873576872	4.22812654376989	1000	360	600	1000	1000	360	665	0.64	0.335	6.74697666364746	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101006	0.999	1	2.18192430394116	0.781702919023497	2.17610031116703	3.58269001040705	2.80098709138355	2.68595380430399	1.62549067361098	2.68104425280156	3.79195195769131	2.16646128408033	0.998853605410982	3.19160884335113	0.143636852078897	1.86616377120237	11.6214054923117	11.4777686402328	0.1277	1	6.19849676245091	3.4557817148759	6.16807104890005	8.99579899037246	5.54001727549656	0	NA	NA	NA	NA	NA	NA	1	0.173265568172442	0.0300209571141191	1	0.677295068535268	0.458728609862193	1	-1.03651770041876	1.0743689432814	1	1.97037021868102	3.8823587986651	1.00114789493954	4623.78071085447	0	1.00146178180601	11201.5817272684	0	0.32963304638864	0.11875629825	0.329454155	0.5386617245	0.3805417352563	0.229202453	0.37961983	0.53869291375
8	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.76147117276168	3.01751131611227	1000	360	600	1000	1000	360	694	0.64	0.306	7.05385761984008	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101007	0.982	1	1.46771619605263	0.0996370803482181	1.45510340468431	2.88256791980055	2.78293083945233	2.03304750627851	0.976018391196624	2.03325293199661	3.05092258839499	2.07490419719837	0.981534848970007	2.66564638580247	0.0267414638548185	1.20328149217668	11.2899795865479	11.2632381226931	0.0631	1	3.53224538720059	1.55319242820158	3.47007116055677	5.78843462942555	4.23524220122396	0	NA	NA	NA	NA	NA	NA	1	-0.29375497670905	0.0862919863413345	1	0.271576333516839	0.0737537049264494	1	-0.351864930309803	0.123808929181922	1	0.514734071088325	0.264951163939161	1.00125111179597	4380.798925534	0	1.00145093540668	11376.9378655761	0	0.217964182166966	0.014919879475	0.21747169	0.4237796	0.2898910682265	0.13886262725	0.289533825	0.4380679255
9	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	2.27163529485699	4.79676094502124	1000	360	600	1000	1000	360	659	0.64	0.341	7.56294589956925	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101008	0.9188	1	0.964862751818781	-0.398965932046628	0.967324980448316	2.33076753450161	2.72973346654823	2.04369195873958	0.983127694890801	2.04585516073524	3.10968304376068	2.12655534886988	0.916602907421576	1.37572779625043	-0.190018623180714	0.358445518974692	8.31252574369809	8.50254436687881	0.0851	1	5.02196438665814	2.10597373949788	5.02126169986019	7.96154587164943	5.85557213215155	0	NA	NA	NA	NA	NA	NA	1	-1.30677254303821	1.70765447923855	1	-0.227943336117412	0.0519581644803354	1	-3.42103314877081	11.7034678049887	1	0.225203441636895	0.0507165901251022	1.00181556637612	4205.74777987204	0	1.00174791561912	11060.3934730782	0	0.146334761290268	-0.06103351205	0.14799346	0.35183928125	0.293671650181	0.14015766875	0.293658495	0.4491294325
10	7	7	benefit_positive_truncnorm	benefit_positive_truncnorm	continuous	1	increasing	benefit	1	1	NA	1.92552635192885	4.05591689302936	1000	360	600	1000	1000	360	692	0.64	0.308	6.21179286802812	24	24	0	2	1	10	4	1	5000	2500	1	0.95	12	10000	101009	0.9193	1	0.977123781592636	-0.371397521872502	0.96103168846319	2.40348113613176	2.77487865800426	2.62071919535209	1.55505213713327	2.62510313176039	3.64667974490024	2.09162760776698	0.917578947368421	1.52401929961004	-0.181454714901205	0.390425046781342	8.70544010082089	8.8868948157221	0.05	1	6.05275069475276	3.50683776620832	6.04286786496866	8.645101650273	5.13826388406467	0	NA	NA	NA	NA	NA	NA	1	-0.948402570336218	0.899467435420344	1	0.695192843423233	0.483293089546879	1	-2.53189759341932	6.41050542356256	1	1.9968338017234	3.98734523170513	1.00185126899414	4218.04178738885	0	1.0015176933972	10981.065961912	0	0.145263897297501	-0.05623870505	0.14417495	0.3529681575	0.372075480978	0.21967827425	0.372357125	0.52140448525
