rep	prior_id	scenario_id	prior_label	design_prior_type	prior_family	omega_D	profile	component	component_id	H_D	true_delta_rmst_lookup	true_delta_rmst_rep	true_delta_med_rep	N_planned	K1	K2	n_interim	n_final	events_interim	events_final	censor_rate_interim	censor_rate_final	calendar_cutoff_interim	calendar_cutoff_final	tau	delta_star	a0_gp	grid_width_gp	B0_median_pfs	chains	parallel_chains	iter_warmup	iter_sampling	thin	adapt_delta	max_treedepth	n_saved_draws	cmdstan_seed	Pi1	Pi2_cf	post_mean_1	post_q025_1	post_q500_1	post_q975_1	post_width_1	post_mean_2	post_q025_2	post_q500_2	post_q975_2	post_width_2	Pi_beneficial_med_1	post_mean_med_1	post_q025_med_1	post_q500_med_1	post_q975_med_1	post_width_med_1	na_rate_med_1	Pi_beneficial_med_2	post_mean_med_2	post_q025_med_2	post_q500_med_2	post_q975_med_2	post_width_med_2	na_rate_med_2	cover_lookup_1	bias_lookup_1	sqerr_lookup_1	cover_lookup_2	bias_lookup_2	sqerr_lookup_2	cover_rep_1	bias_rep_1	sqerr_rep_1	cover_rep_2	bias_rep_2	sqerr_rep_2	cover_med_rep_1	bias_med_rep_1	sqerr_med_rep_1	cover_med_rep_2	bias_med_rep_2	sqerr_med_rep_2	max_Rhat_1	min_ESS_1	n_divergent_1	max_Rhat_2	min_ESS_2	n_divergent_2	post_eta_PH_trt_mean_1	post_eta_PH_trt_q025_1	post_eta_PH_trt_q500_1	post_eta_PH_trt_q975_1	post_eta_PH_trt_mean_2	post_eta_PH_trt_q025_2	post_eta_PH_trt_q500_2	post_eta_PH_trt_q975_2
13	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-0.780200797302991	-1.17173961026985	700	252	420	700	700	252	548	0.64	0.217142857142857	5.84070387679719	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101012	0.5602	0.4096	0.404847051826721	-5.23871101012391	0.481788514314854	5.84616661631618	11.0848776264401	-0.149239114470998	-1.35260293035085	-0.139784788539577	1.06294484102157	2.41554777137242	0.542945439045183	0.572908301773082	-11.2775961732312	0.555917995083194	12.1054163514577	23.3830125246889	0.0616	0.7457	0.827151600141328	-1.7253367247543	0.840510767818188	3.24563131468802	4.97096803944231	0	NA	NA	NA	NA	NA	NA	1	1.18504784912971	1.40433840472696	1	0.630961682831992	0.39811264520218	1	1.74464791204293	3.04379633699577	1	1.99889121041118	3.99556607105908	1.00184852358269	3957.24049763221	0	1.00135939912388	9173.00944059153	0	NA	NA	NA	NA	NA	NA	NA	NA
20	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-1.09811407593016	-1.61509139435233	700	252	420	700	700	252	553	0.64	0.21	5.73895491158127	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101019	0.4433	0.0518	-0.39456707564804	-6.0328961798138	-0.405038307374145	5.22648308340869	11.2593792632225	-1.03325195372489	-2.26757648451537	-1.02893583625737	0.227244406813206	2.49482089132857	0.45037037037037	-0.7404590394861	-12.5177503741575	-0.629505289052131	10.6851006285868	23.2028510027443	0.055	0.0277	-2.17958371226186	-4.14533173348138	-2.23208985847849	0.059738628411952	4.20507036189333	0	NA	NA	NA	NA	NA	NA	1	0.703547000282124	0.494978381605976	1	0.064862122205275	0.00420709489697203	1	0.874632354866231	0.764981756178849	1	-0.564492317909527	0.318651576978871	1.0014259665363	4184.02961301843	0	1.00199137316367	10851.8561904869	0	NA	NA	NA	NA	NA	NA	NA	NA
12	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-0.637219499458235	-0.944893582475789	700	252	420	700	700	252	531	0.64	0.241428571428571	5.9243280703748	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101011	0.3735	0.0733	-0.938290080931068	-6.54477185857339	-0.947978342737466	4.71976271837563	11.264534576949	-0.942432737097028	-2.22233457515808	-0.944633089547406	0.343483180010886	2.56581775516897	0.406280038449215	-1.33021426643254	-12.7130803343609	-1.19866997290968	10.5973044137402	23.3103847481011	0.0637	0.1108	-1.60547065080706	-4.26215607538384	-1.61795656154214	1.21254384463075	5.47469992001459	0	NA	NA	NA	NA	NA	NA	1	-0.301070581472834	0.0906434950283902	1	-0.305213237638794	0.0931551204299547	1	-0.385320683956755	0.148472029484902	1	-0.660577068331273	0.436362063205139	1.00141630985654	4263.78431206285	0	1.00120140641491	11574.5657626179	0	NA	NA	NA	NA	NA	NA	NA	NA
32	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-0.355127378176469	-0.472651874818101	700	252	420	700	700	252	545	0.64	0.221428571428571	5.76255540072053	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101031	0.4762	0.2184	-0.158443293664288	-5.74788582029319	-0.159025043592047	5.37724656346869	11.1251323837619	-0.506760056009981	-1.76088258408964	-0.509935178231736	0.776805287589101	2.53768787167875	0.494984690106641	-0.106313676335462	-11.8384675530437	-0.0642034216921346	11.6552151275264	23.4936826805701	0.0529	0.2679	-0.777266441615179	-3.11152156803773	-0.809176607200023	1.7062983159084	4.81781988394613	0	NA	NA	NA	NA	NA	NA	1	0.196684084512182	0.038684629100395	1	-0.151632677833512	0.0229924689869617	1	0.366338198482639	0.134203675667506	1	-0.304614566797078	0.0927900343049713	1.00116508886674	4272.55401707509	0	1.001244315585	7303.16599947287	0	NA	NA	NA	NA	NA	NA	NA	NA
10	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-0.634678458361869	-1.00063774459102	700	252	420	700	700	252	523	0.64	0.252857142857143	6.3739125738218	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101009	0.4433	0.2223	-0.390292815616325	-5.69504865124096	-0.366765655024246	4.91444885616823	10.6094975074092	-0.488812015097506	-1.74220822314788	-0.487194479627329	0.762901313888792	2.50510953703667	0.458638517880224	-0.545410169244756	-11.6913880328247	-0.578222357432948	10.9060609322278	22.5974489650525	0.0716	0.1002	-1.32621070699708	-3.50448044270528	-1.30528381359558	0.911248440164479	4.41572888286976	0	NA	NA	NA	NA	NA	NA	1	0.244385642745544	0.0597243423801526	1	0.145866443264362	0.0212770192705955	1	0.455227575346269	0.207232145355643	1	-0.325572962406052	0.105997753849852	1.00213593479062	4311.44723025005	0	1.00110728995083	12208.8389554686	0	NA	NA	NA	NA	NA	NA	NA	NA
4	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-1.11507403803266	-1.63826543218924	700	252	420	700	700	252	536	0.64	0.234285714285714	5.10533948996187	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101003	0.4983	0.0761	-0.0205526274993518	-5.44907234714664	-0.0213886742525293	5.48016830687155	10.9292406540182	-0.921265627294048	-2.20736221659816	-0.917631789100951	0.368237384668697	2.57559960126686	0.492956276740061	-0.0878170941197045	-11.6888422602891	-0.078568235875716	11.4633434889542	23.1521857492433	0.0417	0.1975	-1.05650405161076	-3.60066065417853	-1.09172204253216	1.56993670338581	5.17059735756433	0	NA	NA	NA	NA	NA	NA	1	1.09452141053331	1.19797711811583	1	0.193808410738614	0.0375617000730272	1	1.55044833806953	2.40389004902257	1	0.581761380578472	0.33844630393257	1.00157749217464	4214.99830985318	0	1.00147999575433	10536.0862849383	0	NA	NA	NA	NA	NA	NA	NA	NA
19	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-0.926949490613264	-1.37601095906223	700	252	420	700	700	252	537	0.64	0.232857142857143	5.8254177470956	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101018	0.3513	5e-04	-1.11994439595237	-6.72551950794661	-1.14232015600019	4.37055917034851	11.0960786782951	-2.09894719103504	-3.34426688960937	-2.10131474474099	-0.865141858823715	2.47912503078565	0.399893162393162	-1.53305574588072	-13.2454346835355	-1.30302447978244	9.9249271508928	23.1703618344283	0.064	0.0496	-2.1217063796416	-5.1387617418576	-2.02332055470728	0.359849107121038	5.49861084897864	0	NA	NA	NA	NA	NA	NA	1	-0.192994905339105	0.0372470334868502	1	-1.17199770042178	1.37357860979394	1	-0.157044786818491	0.0246630650668652	1	-0.745695420579366	0.556061660273037	1.00163187190038	4077.27126783273	0	1.00176728368852	10839.7494275376	0	NA	NA	NA	NA	NA	NA	NA	NA
8	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-0.64806566576082	-1.08133065593618	700	252	420	700	700	252	511	0.64	0.27	6.41569907835165	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101007	0.5218	0.2947	0.140931066455439	-4.95101523101111	0.128904417635859	5.22289276572609	10.1739079967372	-0.355992464024768	-1.66698703386444	-0.355959359318889	0.942357459753885	2.60934449361832	0.524298865339328	0.396551430775371	-10.8736505707652	0.318622767716405	11.6817271950863	22.5553777658515	0.0658	0.2355	-1.04427935368422	-3.95755176440491	-1.02864928509838	1.90905464428705	5.86660640869196	0	NA	NA	NA	NA	NA	NA	1	0.788996732216259	0.622515843447935	1	0.292073201736051	0.0853067551723481	1	1.47788208671155	2.18413546222288	1	0.0370513022519574	0.0013727989985659	1.00221965231743	4244.40263064586	0	1.0011451748597	11322.6740460251	0	NA	NA	NA	NA	NA	NA	NA	NA
31	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-1.15371910712136	-1.4565559290239	700	252	420	700	700	252	553	0.64	0.21	5.26985834686571	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101030	0.5932	0.4151	0.657823323033171	-4.84127448636157	0.675301226583803	6.16509778000938	11.006372266371	-0.134309268599702	-1.38267494020291	-0.141843100300338	1.12412285088719	2.50679779109009	0.569672131147541	1.01787615030944	-10.9801061004385	0.909337877153134	12.5138234000506	23.4939295004891	0.0484	0.5916	0.287239845341638	-1.77439573383514	0.256038415198192	2.39845686795433	4.17285260178947	0	NA	NA	NA	NA	NA	NA	1	1.81154243015453	3.28168597625018	1	1.01940983852166	1.03919641887475	1	2.47443207933334	6.1228141152339	1	1.74379577436553	3.04082370269509	1.00134378070664	4546.63202585297	0	1.00206633501506	10410.7211258479	0	NA	NA	NA	NA	NA	NA	NA	NA
2	2	2	no_benefit_continuous	no_benefit_continuous	continuous	0	none	no_benefit	0	0	NA	-1.39706757958145	-1.75855762994838	700	252	420	700	700	252	554	0.64	0.208571428571429	5.5580660892165	24	24	0	2	1	10	4	1	5000	2500	1	0.99	14	10000	101001	0.3356	0	-1.19494087480693	-6.61606177444899	-1.23556710270626	4.31365734652437	10.9297191209734	-2.52446012810508	-3.75466687413593	-2.52201839962572	-1.28803519402924	2.46663168010669	0.370691478113766	-1.7943227437603	-13.1326983589788	-1.71075352135288	9.91886765114055	23.0515660101193	0.0542	0.0035	-3.87621507411065	-6.85448277180421	-3.96629437379621	-0.928274106323771	5.92620866548044	0	NA	NA	NA	NA	NA	NA	1	0.202126704774523	0.0408552047830071	1	-1.12739254852363	1.27101395846659	1	-0.0357651138119155	0.00127914336597927	1	-2.11765744416227	4.48447305081589	1.00162725921228	4483.60627084031	0	1.00115250772878	10069.6197110965	0	NA	NA	NA	NA	NA	NA	NA	NA
